FechaLocal,FechaUTC,TemperaturaAire(C),Precipitacion(mm),HumedadRelativa(%),PresionAtmosferica(hpa),RadiacionSolar(W/m2),DireccionViento(grados),RapidezViento(km/h),DireccionRafaga(grados),RapidezRafaga(km/h)
21/10/2020 03:00,21/10/2020 08:00,26,0,92,1008,,87,4,126,5
21/10/2020 02:50,21/10/2020 07:50,26,0,91,1008,,91,5,124,8
21/10/2020 02:40,21/10/2020 07:40,27,0,91,1008,,118,5,234,8
21/10/2020 02:30,21/10/2020 07:30,27,0,91,1008,,110,7,147,11
21/10/2020 02:20,21/10/2020 07:20,27,0,90,1008,,104,6,145,10
21/10/2020 02:10,21/10/2020 07:10,27,0,90,,,100,2,146,4
21/10/2020 02:00,21/10/2020 07:00,27,0,89,,,96,4,147,6
21/10/2020 01:50,21/10/2020 06:50,27,0,88,1008,,59,5,145,9
21/10/2020 01:40,21/10/2020 06:40,27,0,88,1008,,48,6,118,8
21/10/2020 01:30,21/10/2020 06:30,27,0,87,1008,,58,7,100,12
21/10/2020 01:20,21/10/2020 06:20,27,0,86,1008,,47,7,90,11
21/10/2020 01:10,21/10/2020 06:10,27,0,86,1008,,46,8,73,13
21/10/2020 01:00,21/10/2020 06:00,27,0,86,1008,,60,7,99,12
21/10/2020 00:50,21/10/2020 05:50,27,0,86,1008,,56,9,93,13
21/10/2020 00:40,21/10/2020 05:40,28,0,86,1008,,58,8,96,13
21/10/2020 00:30,21/10/2020 05:30,27,0,85,1008,,60,8,102,14
21/10/2020 00:20,21/10/2020 05:20,28,0,85,1009,,58,9,91,15
21/10/2020 00:10,21/10/2020 05:10,28,0,85,1009,,58,11,98,17
21/10/2020 00:00,21/10/2020 05:00,28,0,85,1009,,64,9,101,16
20/10/2020 23:50,21/10/2020 04:50,28,0,85,1009,,59,9,107,17
20/10/2020 23:40,21/10/2020 04:40,28,0,84,1009,,57,10,116,17
20/10/2020 23:30,21/10/2020 04:30,28,0,84,1009,,60,10,109,17
20/10/2020 23:20,21/10/2020 04:20,28,0,84,1009,,60,12,102,20
20/10/2020 23:10,21/10/2020 04:10,28,0,84,1009,,65,10,120,21
20/10/2020 23:00,21/10/2020 04:00,28,0,82,1009,,54,12,93,19
20/10/2020 22:50,21/10/2020 03:50,28,0,81,1009,,52,14,89,21
20/10/2020 22:40,21/10/2020 03:40,28,0,82,1009,,53,15,85,22
20/10/2020 22:30,21/10/2020 03:30,28,0,83,1009,,49,13,98,20
20/10/2020 22:20,21/10/2020 03:20,28,0,83,1009,,52,12,126,18
20/10/2020 22:10,21/10/2020 03:10,28,0,83,1009,,49,12,79,19
20/10/2020 22:00,21/10/2020 03:00,28,0,82,1009,,50,12,97,22
20/10/2020 21:50,21/10/2020 02:50,28,0,83,1009,,43,10,75,17
20/10/2020 21:40,21/10/2020 02:40,28,0,84,1008,,57,10,109,19
20/10/2020 21:30,21/10/2020 02:30,28,0,84,1009,,54,12,89,23
20/10/2020 21:20,21/10/2020 02:20,28,0,82,1008,,43,14,71,22
20/10/2020 21:10,21/10/2020 02:10,28,0,82,1008,,38,15,81,22
20/10/2020 21:00,21/10/2020 02:00,28,0,83,1008,,45,13,84,23
20/10/2020 20:50,21/10/2020 01:50,28,0,82,1008,,49,15,78,23
20/10/2020 20:40,21/10/2020 01:40,28,0,82,1008,,44,14,83,23
20/10/2020 20:30,21/10/2020 01:30,28,0,82,1008,,39,15,69,23
20/10/2020 20:20,21/10/2020 01:20,28,0,82,1008,,39,15,72,28
20/10/2020 20:10,21/10/2020 01:10,28,0,80,1008,,36,14,65,27
20/10/2020 20:00,21/10/2020 01:00,28,0,80,1008,,41,14,79,22
20/10/2020 19:50,21/10/2020 00:50,28,0,80,1008,,34,14,78,25
20/10/2020 19:40,21/10/2020 00:40,28,0,79,1008,,42,15,102,25
20/10/2020 19:30,21/10/2020 00:30,28,0,81,1007,,39,14,71,24
20/10/2020 19:20,21/10/2020 00:20,28,0,82,1007,,36,14,80,25
20/10/2020 19:10,21/10/2020 00:10,28,0,80,1007,,32,15,59,26
20/10/2020 19:00,21/10/2020 00:00,28,0,79,1007,,32,14,58,24
20/10/2020 18:50,20/10/2020 23:50,28,0,80,1007,,24,14,73,22
20/10/2020 18:40,20/10/2020 23:40,29,0,80,1007,0,25,14,55,24
20/10/2020 18:30,20/10/2020 23:30,29,0,78,1007,3,19,14,54,22
20/10/2020 18:20,20/10/2020 23:20,29,0,77,1007,9,26,14,58,23
20/10/2020 18:10,20/10/2020 23:10,29,0,78,1007,21,23,13,65,23
20/10/2020 18:00,20/10/2020 23:00,29,0,76,1007,29,18,14,58,21
20/10/2020 17:50,20/10/2020 22:50,30,0,74,1007,120,34,12,94,21
20/10/2020 17:40,20/10/2020 22:40,30,0,76,1007,224,21,11,75,19
20/10/2020 17:30,20/10/2020 22:30,30,0,72,1007,231,26,13,73,22
20/10/2020 17:20,20/10/2020 22:20,30,0,71,1007,243,17,12,58,19
20/10/2020 17:10,20/10/2020 22:10,30,0,70,1007,286,14,15,47,23
20/10/2020 17:00,20/10/2020 22:00,30,0,73,1007,325,11,14,54,21
20/10/2020 16:50,20/10/2020 21:50,30,0,74,1007,391,10,14,39,22
20/10/2020 16:40,20/10/2020 21:40,31,0,70,1007,247,14,15,62,21
20/10/2020 16:30,20/10/2020 21:30,31,0,71,1007,532,3,14,39,21
20/10/2020 16:20,20/10/2020 21:20,31,0,71,1007,501,4,13,41,21
20/10/2020 16:10,20/10/2020 21:10,31,0,71,1007,135,11,12,47,19
20/10/2020 16:00,20/10/2020 21:00,30,0,72,1007,592,358,13,28,21
20/10/2020 15:50,20/10/2020 20:50,31,0,70,1007,603,2,14,27,22
20/10/2020 15:40,20/10/2020 20:40,31,0,70,1007,623,359,14,30,23
20/10/2020 15:30,20/10/2020 20:30,31,0,69,1007,621,359,15,31,23
20/10/2020 15:20,20/10/2020 20:20,31,0,69,1007,618,344,13,29,20
20/10/2020 15:10,20/10/2020 20:10,32,0,68,1007,669,341,12,16,23
20/10/2020 15:00,20/10/2020 20:00,32,0,69,1007,715,336,13,10,23
20/10/2020 14:50,20/10/2020 19:50,31,0,68,1007,774,340,15,18,22
20/10/2020 14:40,20/10/2020 19:40,32,0,69,1007,836,346,14,23,22
20/10/2020 14:30,20/10/2020 19:30,31,0,68,1007,809,346,14,17,22
20/10/2020 14:20,20/10/2020 19:20,31,0,68,1007,430,350,17,19,28
20/10/2020 14:10,20/10/2020 19:10,32,0,69,1008,825,355,13,22,24
20/10/2020 14:00,20/10/2020 19:00,32,0,69,1008,833,360,13,39,23
20/10/2020 13:50,20/10/2020 18:50,31,0,70,1008,854,360,15,31,23
20/10/2020 13:40,20/10/2020 18:40,31,0,70,1008,903,5,16,32,23
20/10/2020 13:30,20/10/2020 18:30,31,0,69,1008,273,8,15,44,24
20/10/2020 13:20,20/10/2020 18:20,31,0,71,1008,881,10,14,58,21
20/10/2020 13:10,20/10/2020 18:10,30,0,73,1008,815,8,15,45,24
20/10/2020 13:00,20/10/2020 18:00,31,0,70,1008,957,9,15,44,22
20/10/2020 12:50,20/10/2020 17:50,31,0,70,1008,935,11,13,60,20
20/10/2020 12:40,20/10/2020 17:40,31,0,70,1009,523,357,14,32,21
20/10/2020 12:30,20/10/2020 17:30,31,0,70,1009,874,352,14,35,23
20/10/2020 12:20,20/10/2020 17:20,31,0,69,1009,862,2,15,32,22
20/10/2020 12:10,20/10/2020 17:10,30,0,75,1009,819,8,16,39,22
20/10/2020 12:00,20/10/2020 17:00,29,0,80,1009,778,360,13,31,22
20/10/2020 11:50,20/10/2020 16:50,29,0,76,1009,176,355,13,37,22
20/10/2020 11:40,20/10/2020 16:40,32,0,69,1009,806,358,13,42,20
20/10/2020 11:30,20/10/2020 16:30,32,0,68,1009,825,347,13,23,20
20/10/2020 11:20,20/10/2020 16:20,31,0,71,1010,700,338,13,24,21
20/10/2020 11:10,20/10/2020 16:10,30,0,74,1010,698,345,13,22,20
20/10/2020 11:00,20/10/2020 16:00,31,0,71,1010,181,343,14,16,21
20/10/2020 10:50,20/10/2020 15:50,30,0,73,1010,731,349,13,21,20
20/10/2020 10:40,20/10/2020 15:40,31,0,70,1010,534,348,13,18,23
20/10/2020 10:30,20/10/2020 15:30,30,0,72,1010,730,348,13,29,22
20/10/2020 10:20,20/10/2020 15:20,31,0,69,1010,233,345,12,15,21
20/10/2020 10:10,20/10/2020 15:10,30,0,71,1010,237,347,14,19,22
20/10/2020 10:00,20/10/2020 15:00,31,0,70,1010,825,348,13,18,21
20/10/2020 09:50,20/10/2020 14:50,31,0,70,1010,778,353,12,31,22
20/10/2020 09:40,20/10/2020 14:40,31,0,68,1010,594,359,13,34,24
20/10/2020 09:30,20/10/2020 14:30,30,0,70,1010,559,351,15,20,21
20/10/2020 09:20,20/10/2020 14:20,30,0,73,1010,519,355,14,31,22
20/10/2020 09:10,20/10/2020 14:10,30,0,71,1010,450,350,14,25,22
20/10/2020 09:00,20/10/2020 14:00,30,0,73,1010,416,348,12,18,21
20/10/2020 08:50,20/10/2020 13:50,29,0,73,1010,375,351,13,22,21
20/10/2020 08:40,20/10/2020 13:40,29,0,73,1009,186,351,13,17,21
20/10/2020 08:30,20/10/2020 13:30,30,0,73,1009,340,356,13,19,21
20/10/2020 08:20,20/10/2020 13:20,29,0,76,1009,129,354,13,31,20
20/10/2020 08:10,20/10/2020 13:10,28,0,77,1009,152,356,12,22,19
20/10/2020 08:00,20/10/2020 13:00,28,0,77,1009,164,1,13,36,25
20/10/2020 07:50,20/10/2020 12:50,28,0,79,1009,108,358,13,23,20
20/10/2020 07:40,20/10/2020 12:40,28,0,81,1009,51,353,12,37,19
20/10/2020 07:30,20/10/2020 12:30,28,0,81,1009,29,359,13,21,22
20/10/2020 07:20,20/10/2020 12:20,28,0,80,1009,20,3,14,31,22
20/10/2020 07:10,20/10/2020 12:10,27,0,80,1009,16,7,13,33,21
20/10/2020 07:00,20/10/2020 12:00,27,0,79,1009,5,5,14,30,21
20/10/2020 06:50,20/10/2020 11:50,27,0,80,1009,0,10,13,36,23
20/10/2020 06:40,20/10/2020 11:40,27,0,78,1009,,16,13,46,22
20/10/2020 06:30,20/10/2020 11:30,27,0,78,1009,,14,14,39,22
20/10/2020 06:20,20/10/2020 11:20,27,0,80,1009,,25,13,61,20
20/10/2020 06:10,20/10/2020 11:10,27,0,79,1009,,25,12,61,19
20/10/2020 06:00,20/10/2020 11:00,27,0,78,1009,,22,12,50,21
20/10/2020 05:50,20/10/2020 10:50,27,0,78,1009,,12,16,47,25
20/10/2020 05:40,20/10/2020 10:40,28,0,80,1009,,11,14,45,23
20/10/2020 05:30,20/10/2020 10:30,27,0,79,1009,,15,13,47,23
20/10/2020 05:20,20/10/2020 10:20,27,0,81,1009,,16,10,54,18
20/10/2020 05:10,20/10/2020 10:10,27,0,79,1009,,18,13,45,20
20/10/2020 05:00,20/10/2020 10:00,27,0,79,1009,,15,14,53,25
20/10/2020 04:50,20/10/2020 09:50,28,0,80,1009,,13,15,52,27
20/10/2020 04:40,20/10/2020 09:40,28,0,83,1009,,19,13,49,23
20/10/2020 04:30,20/10/2020 09:30,27,0,84,1009,,18,12,40,20
20/10/2020 04:20,20/10/2020 09:20,27,0,83,1009,,16,14,50,26
20/10/2020 04:10,20/10/2020 09:10,27,0,84,,,13,12,51,21
20/10/2020 04:00,20/10/2020 09:00,27,0,82,1009,,16,14,43,22
20/10/2020 03:50,20/10/2020 08:50,27,0,81,1009,,22,15,50,25
20/10/2020 03:40,20/10/2020 08:40,27,0,80,1009,,16,11,62,17
20/10/2020 03:30,20/10/2020 08:30,27,0,83,1009,,16,10,48,18
20/10/2020 03:20,20/10/2020 08:20,27,0,82,1009,,19,12,58,20
20/10/2020 03:10,20/10/2020 08:10,27,0,83,1009,,20,12,50,25
20/10/2020 03:00,20/10/2020 08:00,27,0,84,1009,,28,15,68,26
20/10/2020 02:50,20/10/2020 07:50,28,0,83,1010,,34,14,62,24
20/10/2020 02:40,20/10/2020 07:40,28,0,81,1010,,37,13,65,22
20/10/2020 02:30,20/10/2020 07:30,28,0,81,1010,,35,14,63,22
20/10/2020 02:20,20/10/2020 07:20,28,0,80,1010,,36,13,74,21
20/10/2020 02:10,20/10/2020 07:10,28,0,78,1010,,34,16,68,28
20/10/2020 02:00,20/10/2020 07:00,28,0,79,1010,,35,14,62,23
20/10/2020 01:50,20/10/2020 06:50,28,0,80,1010,,36,15,63,24
20/10/2020 01:40,20/10/2020 06:40,28,0,80,1010,,30,13,57,24
20/10/2020 01:30,20/10/2020 06:30,28,0,81,1010,,30,14,69,27
20/10/2020 01:20,20/10/2020 06:20,28,0,82,1010,,32,15,64,24
20/10/2020 01:10,20/10/2020 06:10,28,0,82,1011,,33,16,61,26
20/10/2020 01:00,20/10/2020 06:00,28,0,83,1011,,32,15,67,25
20/10/2020 00:50,20/10/2020 05:50,28,0,83,1011,,41,17,68,31
20/10/2020 00:40,20/10/2020 05:40,28,0,81,1011,,43,19,88,29
20/10/2020 00:30,20/10/2020 05:30,27,0,80,1011,,46,16,102,28
20/10/2020 00:20,20/10/2020 05:20,27,0,82,1011,,41,17,71,28
20/10/2020 00:10,20/10/2020 05:10,28,0,84,1011,,44,19,72,33
20/10/2020 00:00,20/10/2020 05:00,28,0,82,1011,,42,18,66,28
19/10/2020 23:50,20/10/2020 04:50,28,0,83,1011,,42,14,80,23
19/10/2020 23:40,20/10/2020 04:40,28,0,82,1011,,46,16,77,27
19/10/2020 23:30,20/10/2020 04:30,28,0,81,1011,,44,17,79,36
19/10/2020 23:20,20/10/2020 04:20,28,0,81,1011,,43,17,78,28
19/10/2020 23:10,20/10/2020 04:10,28,0,81,1011,,40,20,77,33
19/10/2020 23:00,20/10/2020 04:00,28,0,80,1011,,36,20,63,33
19/10/2020 22:50,20/10/2020 03:50,28,0,83,1011,,47,15,95,28
19/10/2020 22:40,20/10/2020 03:40,27,0,85,1011,,49,15,79,25
19/10/2020 22:30,20/10/2020 03:30,27,0,85,1011,,47,18,69,30
19/10/2020 22:20,20/10/2020 03:20,27,0,85,1011,,44,18,72,28
19/10/2020 22:10,20/10/2020 03:10,27,0,85,1011,,44,18,75,28
19/10/2020 22:00,20/10/2020 03:00,27,0,85,1011,,42,16,68,26
19/10/2020 21:50,20/10/2020 02:50,27,0,85,1011,0,46,18,72,28
19/10/2020 21:40,20/10/2020 02:40,27,0,87,1011,0,45,17,70,26
19/10/2020 21:30,20/10/2020 02:30,27,0,88,1011,0,41,17,75,27
19/10/2020 21:20,20/10/2020 02:20,27,0,90,1011,0,37,15,63,26
19/10/2020 21:10,20/10/2020 02:10,27,0,91,1011,1,48,17,91,28
19/10/2020 21:00,20/10/2020 02:00,27,0,92,1011,1,39,14,69,21
19/10/2020 20:50,20/10/2020 01:50,26,0,91,1011,0,48,13,72,22
19/10/2020 20:40,20/10/2020 01:40,26,1,88,1011,,52,21,98,40
19/10/2020 20:30,20/10/2020 01:30,28,0,80,,,36,18,77,42
19/10/2020 20:20,20/10/2020 01:20,28,0,81,1011,,32,15,62,27
19/10/2020 20:10,20/10/2020 01:10,28,0,79,1010,,30,15,61,27
19/10/2020 20:00,20/10/2020 01:00,28,0,78,1010,,33,15,68,24
19/10/2020 19:50,20/10/2020 00:50,28,0,81,1010,,36,18,72,27
19/10/2020 19:40,20/10/2020 00:40,28,0,80,1010,,29,14,64,30
19/10/2020 19:30,20/10/2020 00:30,28,0,83,1010,,19,13,49,24
19/10/2020 19:20,20/10/2020 00:20,27,0,84,1010,,25,16,67,31
19/10/2020 19:10,20/10/2020 00:10,29,0,79,1010,,24,14,60,28
19/10/2020 19:00,20/10/2020 00:00,29,0,77,1010,,15,15,55,30
19/10/2020 18:50,19/10/2020 23:50,29,0,76,1010,,16,15,71,27
19/10/2020 18:40,19/10/2020 23:40,29,0,75,1010,,19,15,50,24
19/10/2020 18:30,19/10/2020 23:30,29,0,77,1010,4,12,17,34,26
19/10/2020 18:20,19/10/2020 23:20,29,0,77,1010,13,13,17,38,27
19/10/2020 18:10,19/10/2020 23:10,29,0,76,1010,35,13,18,49,27
19/10/2020 18:00,19/10/2020 23:00,29,0,74,1010,60,15,17,47,27
19/10/2020 17:50,19/10/2020 22:50,29,0,74,1010,70,10,17,45,29
19/10/2020 17:40,19/10/2020 22:40,30,0,72,1010,176,8,18,33,30
19/10/2020 17:30,19/10/2020 22:30,30,0,71,1010,208,8,19,32,30
19/10/2020 17:20,19/10/2020 22:20,30,0,69,1010,234,13,19,37,29
19/10/2020 17:10,19/10/2020 22:10,30,0,70,1010,156,17,17,55,29
19/10/2020 17:00,19/10/2020 22:00,30,0,69,1010,374,16,17,55,30
19/10/2020 16:50,19/10/2020 21:50,30,0,68,1010,371,18,18,56,31
19/10/2020 16:40,19/10/2020 21:40,30,0,66,1010,427,16,19,61,30
19/10/2020 16:30,19/10/2020 21:30,31,0,67,1010,458,13,19,47,33
19/10/2020 16:20,19/10/2020 21:20,31,0,67,1010,486,11,21,43,30
19/10/2020 16:10,19/10/2020 21:10,31,0,65,1010,503,10,18,42,28
19/10/2020 16:00,19/10/2020 21:00,31,0,66,1010,534,17,19,45,30
19/10/2020 15:50,19/10/2020 20:50,31,0,66,1010,568,19,17,59,30
19/10/2020 15:40,19/10/2020 20:40,31,0,65,1010,592,14,18,47,27
19/10/2020 15:30,19/10/2020 20:30,31,0,66,1010,625,16,18,63,31
19/10/2020 15:20,19/10/2020 20:20,31,0,66,1011,646,15,19,48,30
19/10/2020 15:10,19/10/2020 20:10,31,0,67,1011,648,16,18,46,30
19/10/2020 15:00,19/10/2020 20:00,31,0,66,1011,726,12,19,49,28
19/10/2020 14:50,19/10/2020 19:50,31,0,67,1011,728,21,21,59,31
19/10/2020 14:40,19/10/2020 19:40,31,0,66,1011,354,19,20,51,33
19/10/2020 14:30,19/10/2020 19:30,31,0,66,1011,699,17,21,49,32
19/10/2020 14:20,19/10/2020 19:20,31,0,68,1011,845,15,21,52,31
19/10/2020 14:10,19/10/2020 19:10,31,0,68,1011,245,29,19,64,30
19/10/2020 14:00,19/10/2020 19:00,32,0,64,1011,874,27,18,64,29
19/10/2020 13:50,19/10/2020 18:50,32,0,64,1011,878,25,19,57,31
19/10/2020 13:40,19/10/2020 18:40,32,0,64,1011,868,30,18,68,30
19/10/2020 13:30,19/10/2020 18:30,32,0,63,1012,964,22,18,60,32
19/10/2020 13:20,19/10/2020 18:20,31,0,66,1012,517,29,19,74,32
19/10/2020 13:10,19/10/2020 18:10,32,0,66,1012,746,28,18,63,28
19/10/2020 13:00,19/10/2020 18:00,31,0,68,1012,969,20,18,64,29
19/10/2020 12:50,19/10/2020 17:50,32,0,66,1013,792,31,17,70,27
19/10/2020 12:40,19/10/2020 17:40,31,0,67,1013,696,22,17,73,28
19/10/2020 12:30,19/10/2020 17:30,32,0,65,1013,908,25,18,68,28
19/10/2020 12:20,19/10/2020 17:20,31,0,64,1013,867,24,19,61,29
19/10/2020 12:10,19/10/2020 17:10,31,0,65,1013,848,24,19,69,28
19/10/2020 12:00,19/10/2020 17:00,31,0,67,1013,837,27,17,63,27
19/10/2020 11:50,19/10/2020 16:50,31,0,66,1013,830,27,17,61,27
19/10/2020 11:40,19/10/2020 16:40,31,0,66,1013,821,26,17,56,27
19/10/2020 11:30,19/10/2020 16:30,31,0,67,1013,807,33,17,62,24
19/10/2020 11:20,19/10/2020 16:20,32,0,66,1013,801,33,17,81,27
19/10/2020 11:10,19/10/2020 16:10,31,0,66,1014,775,38,18,71,27
19/10/2020 11:00,19/10/2020 16:00,31,0,68,1014,762,35,17,75,28
19/10/2020 10:50,19/10/2020 15:50,30,0,68,1014,571,33,19,54,30
19/10/2020 10:40,19/10/2020 15:40,31,0,68,1014,734,40,19,82,30
19/10/2020 10:30,19/10/2020 15:30,31,0,68,1014,711,34,18,64,27
19/10/2020 10:20,19/10/2020 15:20,30,0,68,1014,697,31,18,67,28
19/10/2020 10:10,19/10/2020 15:10,30,0,68,1014,192,20,16,67,24
19/10/2020 10:00,19/10/2020 15:00,30,0,69,1014,617,35,17,66,26
19/10/2020 09:50,19/10/2020 14:50,31,0,69,1014,668,29,14,76,27
19/10/2020 09:40,19/10/2020 14:40,31,0,67,1014,568,31,15,72,26
19/10/2020 09:30,19/10/2020 14:30,30,0,72,1014,638,29,17,60,27
19/10/2020 09:20,19/10/2020 14:20,29,0,72,1014,400,30,16,57,26
19/10/2020 09:10,19/10/2020 14:10,30,0,72,1014,394,37,16,64,25
19/10/2020 09:00,19/10/2020 14:00,29,0,73,1014,235,31,15,63,22
19/10/2020 08:50,19/10/2020 13:50,30,0,71,1014,369,30,14,65,26
19/10/2020 08:40,19/10/2020 13:40,30,0,72,1014,383,38,15,68,26
19/10/2020 08:30,19/10/2020 13:30,29,0,73,1014,346,34,15,61,21
19/10/2020 08:20,19/10/2020 13:20,29,0,75,1013,287,36,14,61,21
19/10/2020 08:10,19/10/2020 13:10,29,0,74,1013,168,45,14,76,22
19/10/2020 08:00,19/10/2020 13:00,29,0,75,1013,198,40,14,71,22
19/10/2020 07:50,19/10/2020 12:50,29,0,76,1013,107,42,15,88,23
19/10/2020 07:40,19/10/2020 12:40,28,0,79,1013,138,44,13,81,23
19/10/2020 07:30,19/10/2020 12:30,28,0,78,1013,38,45,13,81,21
19/10/2020 07:20,19/10/2020 12:20,28,0,79,,38,41,16,77,25
19/10/2020 07:10,19/10/2020 12:10,28,0,80,1013,16,50,17,91,23
19/10/2020 07:00,19/10/2020 12:00,28,0,80,1013,3,42,13,68,23
19/10/2020 06:50,19/10/2020 11:50,28,0,81,1013,0,41,13,86,21
19/10/2020 06:40,19/10/2020 11:40,28,0,79,1013,,42,17,70,24
19/10/2020 06:30,19/10/2020 11:30,28,0,81,1013,,43,14,84,24
19/10/2020 06:20,19/10/2020 11:20,27,0,81,1013,,53,13,85,24
19/10/2020 06:10,19/10/2020 11:10,28,0,80,1013,,47,17,77,25
19/10/2020 06:00,19/10/2020 11:00,27,0,80,1012,,53,17,76,28
19/10/2020 05:50,19/10/2020 10:50,27,0,80,1012,,47,16,82,25
19/10/2020 05:40,19/10/2020 10:40,28,0,80,1012,,48,16,77,24
19/10/2020 05:30,19/10/2020 10:30,28,0,80,1012,,48,16,81,26
19/10/2020 05:20,19/10/2020 10:20,28,0,80,1012,,49,18,89,28
19/10/2020 05:10,19/10/2020 10:10,28,0,80,1012,,50,17,82,26
19/10/2020 05:00,19/10/2020 10:00,28,0,81,1012,,43,16,79,28
19/10/2020 04:50,19/10/2020 09:50,28,0,81,1012,,48,15,83,28
19/10/2020 04:40,19/10/2020 09:40,28,0,80,1012,,48,18,105,29
19/10/2020 04:30,19/10/2020 09:30,28,0,81,1012,,49,19,90,32
19/10/2020 04:20,19/10/2020 09:20,28,0,81,1012,,48,18,89,30
19/10/2020 04:10,19/10/2020 09:10,28,0,82,1012,,44,15,79,27
19/10/2020 04:00,19/10/2020 09:00,28,0,81,1012,,48,17,79,27
19/10/2020 03:50,19/10/2020 08:50,28,0,81,1012,,52,17,80,27
19/10/2020 03:40,19/10/2020 08:40,28,0,80,1012,,49,17,84,26
19/10/2020 03:30,19/10/2020 08:30,28,0,80,1012,,53,18,94,30
19/10/2020 03:20,19/10/2020 08:20,28,0,80,1012,,52,16,93,27
19/10/2020 03:10,19/10/2020 08:10,28,0,81,1012,,59,16,99,26
19/10/2020 03:00,19/10/2020 08:00,28,0,80,1012,,51,17,91,27
19/10/2020 02:50,19/10/2020 07:50,28,0,81,1013,,50,17,95,29
19/10/2020 02:40,19/10/2020 07:40,28,0,80,1013,,51,17,84,27
19/10/2020 02:30,19/10/2020 07:30,28,0,80,1013,,53,18,87,28
19/10/2020 02:20,19/10/2020 07:20,28,0,79,1013,,52,18,104,31
19/10/2020 02:10,19/10/2020 07:10,28,0,80,1013,,53,17,91,32
19/10/2020 02:00,19/10/2020 07:00,28,0,79,1013,,54,19,88,29
19/10/2020 01:50,19/10/2020 06:50,28,0,80,1013,,47,18,76,29
19/10/2020 01:40,19/10/2020 06:40,28,0,80,1013,,49,17,80,36
19/10/2020 01:30,19/10/2020 06:30,28,0,81,1013,,53,14,96,24
19/10/2020 01:20,19/10/2020 06:20,28,0,80,1013,,53,17,91,27
19/10/2020 01:10,19/10/2020 06:10,28,0,81,1013,,48,16,84,25
19/10/2020 01:00,19/10/2020 06:00,28,0,78,1013,,53,18,92,31
19/10/2020 00:50,19/10/2020 05:50,28,0,80,1013,,52,16,82,28
19/10/2020 00:40,19/10/2020 05:40,28,0,79,1014,,53,18,93,28
19/10/2020 00:30,19/10/2020 05:30,28,0,78,1014,,50,18,93,33
19/10/2020 00:20,19/10/2020 05:20,28,0,80,1014,,55,18,85,28
19/10/2020 00:10,19/10/2020 05:10,28,0,79,1014,,54,18,86,28
19/10/2020 00:00,19/10/2020 05:00,28,0,80,,,52,18,92,27
18/10/2020 23:50,19/10/2020 04:50,28,0,81,1014,,54,17,89,27
18/10/2020 23:40,19/10/2020 04:40,28,0,82,1014,,58,15,98,23
18/10/2020 23:30,19/10/2020 04:30,28,0,80,1014,,57,18,93,32
18/10/2020 23:20,19/10/2020 04:20,28,0,81,1014,,55,18,100,34
18/10/2020 23:10,19/10/2020 04:10,28,0,82,1014,,63,18,111,29
18/10/2020 23:00,19/10/2020 04:00,28,0,81,1014,,58,16,91,28
18/10/2020 22:50,19/10/2020 03:50,28,0,81,1014,,56,19,90,30
18/10/2020 22:40,19/10/2020 03:40,28,0,80,1014,,60,19,100,35
18/10/2020 22:30,19/10/2020 03:30,28,0,81,1014,,59,18,85,28
18/10/2020 22:20,19/10/2020 03:20,28,0,81,1014,,58,18,93,28
18/10/2020 22:10,19/10/2020 03:10,28,0,82,1014,,57,21,86,34
18/10/2020 22:00,19/10/2020 03:00,28,0,83,1014,,57,17,95,28
18/10/2020 21:50,19/10/2020 02:50,28,0,82,1014,,60,19,96,33
18/10/2020 21:40,19/10/2020 02:40,28,0,80,1014,,54,22,91,34
18/10/2020 21:30,19/10/2020 02:30,28,0,78,1014,,49,19,90,31
18/10/2020 21:20,19/10/2020 02:20,28,0,82,1014,,56,19,84,31
18/10/2020 21:10,19/10/2020 02:10,28,0,80,1014,,54,21,121,35
18/10/2020 21:00,19/10/2020 02:00,28,0,81,1014,,55,19,115,33
18/10/2020 20:50,19/10/2020 01:50,29,0,82,1014,,54,16,97,31
18/10/2020 20:40,19/10/2020 01:40,28,0,80,1014,,52,19,90,31
18/10/2020 20:30,19/10/2020 01:30,28,0,80,1013,,49,17,88,31
18/10/2020 20:20,19/10/2020 01:20,28,0,80,1013,,52,18,95,30
18/10/2020 20:10,19/10/2020 01:10,28,0,81,1013,,54,22,111,35
18/10/2020 20:00,19/10/2020 01:00,28,0,79,1013,,50,19,118,32
18/10/2020 19:50,19/10/2020 00:50,29,0,79,1013,,58,22,126,32
18/10/2020 19:40,19/10/2020 00:40,29,0,81,1013,,57,21,111,33
18/10/2020 19:30,19/10/2020 00:30,29,0,81,1013,,49,19,102,35
18/10/2020 19:20,19/10/2020 00:20,29,0,80,1013,,53,19,109,32
18/10/2020 19:10,19/10/2020 00:10,29,0,81,1013,,50,18,85,32
18/10/2020 19:00,19/10/2020 00:00,29,0,82,1013,,49,20,91,32
18/10/2020 18:50,18/10/2020 23:50,29,0,80,1012,,52,19,91,31
18/10/2020 18:40,18/10/2020 23:40,29,0,80,1012,0,52,19,91,30
18/10/2020 18:30,18/10/2020 23:30,29,0,79,1012,4,50,22,83,32
18/10/2020 18:20,18/10/2020 23:20,29,0,78,1012,13,51,17,102,28
18/10/2020 18:10,18/10/2020 23:10,29,0,78,1012,23,48,19,88,29
18/10/2020 18:00,18/10/2020 23:00,29,0,76,1012,44,47,17,83,31
